time,point_index,phase,cmd_px,cmd_py,cmd_pz,cmd_ox,cmd_oy,cmd_oz,cmd_ow,ndi_px_rel,ndi_py_rel,ndi_pz_rel,ndi_ox,ndi_oy,ndi_oz,ndi_ow,joint_0,joint_1,joint_2,joint_3,joint_4
1775274495.1447678,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4375936508178704,0.5813629150390511,1.2352722167968864,0.697166383266449,-0.02385089173913002,0.0,0.7165125012397766,0.0,3.141592653589793,0.0,0.0,0.0
1775274495.169711,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22846622467040945,0.9233734130859261,1.1954925537109489,0.6982395052909851,-0.023802686482667923,0.0,0.7154684066772461,0.0,3.141592653589793,0.0,0.0,0.0
1775274495.1948252,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.011510658264160867,0.5388824462890511,1.0845916748046989,0.6971359848976135,-0.022948892787098885,0.0,0.7165715098381042,0.0,3.141592653589793,0.0,0.0,0.0
1775274495.2198079,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2806608200073235,0.6128265380859261,1.3268707275390739,0.6975729465484619,-0.024605460464954376,0.0,0.7160910964012146,0.0,3.141592653589793,0.0,0.0,0.0
1775274495.2448313,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.17867259979248118,0.21899719238280113,0.9155700683593864,0.6959072947502136,-0.023790955543518066,0.0,0.7177374958992004,0.0,3.141592653589793,0.0,0.0,0.0
1775274495.2698843,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.09411792755127024,0.5332366943359261,1.1570861816406364,0.6973059773445129,-0.023240085691213608,0.0,0.7163967490196228,0.0,3.141592653589793,0.0,0.0,0.0
1775274495.2947328,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.014936256408692117,0.28561706542967613,1.2491729736328239,0.6964023113250732,-0.023806631565093994,0.0,0.7172567248344421,0.0,3.141592653589793,0.0,0.0,0.0
1775274495.3197553,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.02243022918701243,0.34805603027342613,1.6030548095703239,0.696914792060852,-0.023467084392905235,0.0,0.7167698740959167,0.0,3.141592653589793,0.0,0.0,0.0
1775274495.3448045,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03415126800537038,0.34976501464842613,1.5555236816406364,0.6967427134513855,-0.02377045340836048,0.0,0.7169271111488342,0.0,3.141592653589793,0.0,0.0,0.0
1775274495.3697326,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10127277374267507,0.5620147705078011,1.5611083984375114,0.6975241899490356,-0.023714784532785416,0.0,0.7161687612533569,0.0,3.141592653589793,0.0,0.0,0.0
