time,point_index,phase,cmd_j0,cmd_j1,cmd_j2,cmd_j3,cmd_j4,ndi_px_raw,ndi_py_raw,ndi_pz_raw,ndi_px_rel,ndi_py_rel,ndi_pz_rel,ndi_ox,ndi_oy,ndi_oz,ndi_ow,cp_px,cp_py,cp_pz,msr_j0,msr_j1,msr_j2,msr_j3,msr_j4
1775760378.7813792,9,waypoint,0.0,3.14,0.01,0.005,0.0,-13.53731632232666,259.1747131347656,-242.40611267089844,0.8724457740783684,-8.637231445312523,-3.4494552612304688,0.7100000381469727,-0.023218238726258278,0.0,0.7038187384605408,9.021837447379437e-06,0.005664652927100216,0.029460339879606688,0.0,3.14,0.01,0.004999000000000003,0.0
1775760378.8064098,9,waypoint,0.0,3.14,0.01,0.005,0.0,-13.591806411743164,258.9322814941406,-242.61207580566406,0.8179556846618645,-8.879663085937523,-3.6554183959960938,0.7091389894485474,-0.023473329842090607,0.0,0.7046777606010437,9.021837447379437e-06,0.005664652927100216,0.029460339879606688,0.0,3.14,0.01,0.004999000000000003,0.0
1775760378.8313725,9,waypoint,0.0,3.14,0.01,0.005,0.0,-13.227383613586426,258.7086486816406,-242.4755859375,1.1823784828186028,-9.103295898437523,-3.5189285278320312,0.7086895704269409,-0.02448101155459881,0.0,0.7050955295562744,9.021837447379437e-06,0.005664652927100216,0.029460339879606688,0.0,3.14,0.01,0.004999000000000003,0.0
1775760378.8573635,9,waypoint,0.0,3.14,0.01,0.005,0.0,-13.430045127868652,258.7772521972656,-242.7337646484375,0.9797169685363762,-9.034692382812523,-3.7771072387695312,0.7085195779800415,-0.02400844730436802,0.0,0.7052825689315796,9.021837447379437e-06,0.005664652927100216,0.029460339879606688,0.0,3.14,0.01,0.004999000000000003,0.0
1775760378.8823547,9,waypoint,0.0,3.14,0.01,0.005,0.0,-13.462763786315918,258.7767333984375,-242.45855712890625,0.9469983100891106,-9.035211181640648,-3.5018997192382812,0.708696186542511,-0.024078799411654472,0.0,0.7051027417182922,9.021837447379437e-06,0.005664652927100216,0.029460339879606688,0.0,3.14,0.01,0.004999000000000003,0.0
1775760378.9063976,9,waypoint,0.0,3.14,0.01,0.005,0.0,-13.761930465698242,258.693115234375,-242.80630493164062,0.6478316307067864,-9.118829345703148,-3.8496475219726562,0.708182692527771,-0.023666823282837868,0.0,0.7056323885917664,9.021837447379437e-06,0.005664652927100216,0.029460339879606688,0.0,3.14,0.01,0.004999000000000003,0.0
1775760378.9313939,9,waypoint,0.0,3.14,0.01,0.005,0.0,-13.830802917480469,258.71002197265625,-242.7207794189453,0.5789591789245598,-9.101922607421898,-3.7641220092773438,0.708217442035675,-0.023566389456391335,0.0,0.705600917339325,9.021837447379437e-06,0.005664652927100216,0.029460339879606688,0.0,3.14,0.01,0.004999000000000003,0.0
1775760378.956388,9,waypoint,0.0,3.14,0.01,0.005,0.0,-13.746806144714355,258.7865905761719,-242.52474975585938,0.6629559516906731,-9.025354003906273,-3.5680923461914062,0.7085437178611755,-0.023818496614694595,0.0,0.7052648663520813,9.021837447379437e-06,0.005664652927100216,0.029460339879606688,0.0,3.14,0.01,0.004999000000000003,0.0
1775760378.9813802,9,waypoint,0.0,3.14,0.01,0.005,0.0,-13.71487808227539,258.53094482421875,-242.45416259765625,0.694884014129638,-9.280999755859398,-3.4975051879882812,0.7078932523727417,-0.024067485705018044,0.0,0.7059093117713928,9.021837447379437e-06,0.005664652927100216,0.029460339879606688,0.0,3.14,0.01,0.004999000000000003,0.0
1775760379.0063756,9,waypoint,0.0,3.14,0.01,0.005,0.0,-13.80236530303955,258.4267272949219,-242.50843811035156,0.6073967933654778,-9.385217285156273,-3.5517807006835938,0.7077662944793701,-0.023784928023815155,0.0,0.7060460448265076,9.021837447379437e-06,0.005664652927100216,0.029460339879606688,0.0,3.14,0.01,0.004999000000000003,0.0
