time,point_index,phase,cmd_px,cmd_py,cmd_pz,cmd_ox,cmd_oy,cmd_oz,cmd_ow,ndi_px_rel,ndi_py_rel,ndi_pz_rel,ndi_ox,ndi_oy,ndi_oz,ndi_ow,joint_0,joint_1,joint_2,joint_3,joint_4
1774558053.851468,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.44351959228515625,0.4440460205078125,0.7532363891601506,0.6799606680870056,-0.033699728548526764,0.0,0.7324737906455994,0.0,3.141592653589793,0.0,0.0,0.0
1774558053.8763688,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7691059112548828,0.7655792236328125,0.9480148315429631,0.681394636631012,-0.03444204479455948,0.0,0.731105387210846,0.0,3.141592653589793,0.0,0.0,0.0
1774558053.9013922,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7927818298339844,0.7600860595703125,0.6864944458007756,0.6810990571975708,-0.03423166647553444,0.0,0.731390655040741,0.0,3.141592653589793,0.0,0.0,0.0
1774558053.9264293,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6739711761474609,0.7708587646484375,0.7787490844726506,0.6812254786491394,-0.033629726618528366,0.0,0.7313007712364197,0.0,3.141592653589793,0.0,0.0,0.0
1774558053.9514484,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9295692443847656,0.5393218994140625,0.42569122314452557,0.680168628692627,-0.0345577746629715,0.0,0.7322406768798828,0.0,3.141592653589793,0.0,0.0,0.0
1774558053.9764085,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.343770980834961,0.6200714111328125,0.7645278930664006,0.6809160113334656,-0.035526569932699203,0.0,0.7314993143081665,0.0,3.141592653589793,0.0,0.0,0.0
1774558054.0014343,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2220916748046875,1.0439300537109375,0.9348617553710881,0.6829385757446289,-0.034987710416316986,0.0,0.7296373844146729,0.0,3.141592653589793,0.0,0.0,0.0
1774558054.0263937,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.189443588256836,1.0149688720703125,1.602494812011713,0.6835259795188904,-0.037517208606004715,0.0,0.7289614677429199,0.0,3.141592653589793,0.0,0.0,0.0
1774558054.0513513,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1061058044433594,0.7506561279296875,1.0223098754882756,0.6819673180580139,-0.03772855922579765,0.0,0.7304089069366455,0.0,3.141592653589793,0.0,0.0,0.0
1774558054.0764318,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0531845092773438,0.4295196533203125,0.9263931274414006,0.6804555058479309,-0.037849392741918564,0.0,0.7318113446235657,0.0,3.141592653589793,0.0,0.0,0.0
1774558054.1014745,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3792839050292969,0.1998443603515625,0.7255569458007756,0.6793850064277649,-0.03582611307501793,0.0,0.7329068779945374,0.0,3.141592653589793,0.0,0.0,0.0
1774558054.1264284,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3368854522705078,0.2148284912109375,0.9389205932617131,0.6796901822090149,-0.03557213395833969,0.0,0.7326362133026123,0.0,3.141592653589793,0.0,0.0,0.0
1774558054.1513937,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6912174224853516,0.4157562255859375,1.215989685058588,0.680797815322876,-0.037102434784173965,0.0,0.731531023979187,0.0,3.141592653589793,0.0,0.0,0.0
1774558054.1764307,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6122398376464844,0.3235321044921875,0.9004226684570256,0.6800795197486877,-0.03688407316803932,0.0,0.7322099804878235,0.0,3.141592653589793,0.0,0.0,0.0
1774558054.20137,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4279117584228516,0.4428558349609375,0.9494644165039006,0.6805325150489807,-0.03616826608777046,0.0,0.7318246960639954,0.0,3.141592653589793,0.0,0.0,0.0
1774558054.2263684,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1167163848876953,0.5875701904296875,0.7348037719726506,0.6806646585464478,-0.03564363718032837,0.0,0.7317276000976562,0.0,3.141592653589793,0.0,0.0,0.0
1774558054.2514124,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9988689422607422,0.3735504150390625,0.39999542236327557,0.6792172789573669,-0.03521929681301117,0.0,0.7330917716026306,0.0,3.141592653589793,0.0,0.0,0.0
1774558054.2764473,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6522617340087891,0.0167999267578125,-0.35786285400391193,0.6773988008499146,-0.03472413867712021,0.0,0.7347959280014038,0.0,3.141592653589793,0.0,0.0,0.0
1774558054.3014193,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.007638931274414,0.0077972412109375,-0.021208190917974434,0.67814040184021,-0.03546978533267975,0.0,0.7340759038925171,0.0,3.141592653589793,0.0,0.0,0.0
1774558054.3263373,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6659584045410156,0.3194427490234375,0.26278839111327557,0.6794458627700806,-0.034509845077991486,0.0,0.732913613319397,0.0,3.141592653589793,0.0,0.0,0.0
1774558054.3513668,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4189586639404297,0.7650299072265625,0.5102554321289006,0.6812080144882202,-0.03636174649000168,0.0,0.7311863303184509,0.0,3.141592653589793,0.0,0.0,0.0
1774558054.376341,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7130088806152344,0.6333770751953125,0.48716888427733807,0.680865466594696,-0.037782639265060425,0.0,0.7314332723617554,0.0,3.141592653589793,0.0,0.0,0.0
1774558054.4013698,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.149332046508789,0.5477142333984375,0.28483734130858807,0.6799920201301575,-0.036260344088077545,0.0,0.7323222756385803,0.0,3.141592653589793,0.0,0.0,0.0
1774558054.426481,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1730785369873047,0.5746612548828125,0.6259780883789006,0.6802847981452942,-0.036347925662994385,0.0,0.7320460677146912,0.0,3.141592653589793,0.0,0.0,0.0
1774558054.4515052,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.985076904296875,0.5571441650390625,0.7786880493164006,0.6802969574928284,-0.03601952642202377,0.0,0.7320509552955627,0.0,3.141592653589793,0.0,0.0,0.0
1774558054.4764702,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8405265808105469,0.5114593505859375,0.38716278076171307,0.6795497536659241,-0.03600303828716278,0.0,0.7327454686164856,0.0,3.141592653589793,0.0,0.0,0.0
1774558054.5014284,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19963455200195312,0.7614593505859375,0.7059188842773381,0.6805403232574463,-0.03349432349205017,0.0,0.7319446802139282,0.0,3.141592653589793,0.0,0.0,0.0
1774558054.5264401,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7236137390136719,0.9500885009765625,0.27816925048827557,0.6803141236305237,-0.03086349554359913,0.0,0.7322704792022705,0.0,3.141592653589793,0.0,0.0,0.0
1774558054.5513978,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.10072135925292969,0.7520599365234375,0.21188507080077557,0.679840624332428,-0.032553717494010925,0.0,0.7326369881629944,0.0,3.141592653589793,0.0,0.0,0.0
1774558054.5764003,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7777595520019531,0.3159942626953125,-0.017103576660161934,0.678013265132904,-0.030461641028523445,0.0,0.7344181537628174,0.0,3.141592653589793,0.0,0.0,0.0
1774558054.6014056,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.47691917419433594,0.4699859619140625,0.43998870849608807,0.678937554359436,-0.031368378549814224,0.0,0.7335256934165955,0.0,3.141592653589793,0.0,0.0,0.0
1774558054.6263845,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.1806087493896484,0.1846466064453125,-0.16824188232422443,0.6773695945739746,-0.02892361953854561,0.0,0.7350741028785706,0.0,3.141592653589793,0.0,0.0,0.0
1774558054.651403,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0281448364257812,0.2622833251953125,-0.10192718505859943,0.6778889894485474,-0.02919887751340866,0.0,0.7345841526985168,0.0,3.141592653589793,0.0,0.0,0.0
1774558054.676375,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.1552505493164062,0.0375518798828125,-0.28611602783203693,0.6768031716346741,-0.02906077168881893,0.0,0.7355902194976807,0.0,3.141592653589793,0.0,0.0,0.0
1774558054.7013724,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7777595520019531,-0.1898651123046875,-0.27709808349609943,0.6762250661849976,-0.02982332743704319,0.0,0.736091136932373,0.0,3.141592653589793,0.0,0.0,0.0
1774558054.7264767,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.289865493774414,-0.4145050048828125,-0.007460021972661934,0.6759558320045471,-0.02828599326312542,0.0,0.7363990545272827,0.0,3.141592653589793,0.0,0.0,0.0
1774558054.7514503,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5208168029785156,-0.4058990478515625,0.13749847412108807,0.6762627363204956,-0.031075382605195045,0.0,0.7360048294067383,0.0,3.141592653589793,0.0,0.0,0.0
1774558054.7764282,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1263141632080078,-0.4441986083984375,0.6169448852539006,0.6766987442970276,-0.03259021043777466,0.0,0.7355383634567261,0.0,3.141592653589793,0.0,0.0,0.0
1774558054.80139,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6078071594238281,-0.3171539306640625,0.5480819702148381,0.6770992875099182,-0.03034099191427231,0.0,0.7352660298347473,0.0,3.141592653589793,0.0,0.0,0.0
1774558054.8264267,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6688003540039062,-0.0030975341796875,0.5898910522460881,0.6783143877983093,-0.030195072293281555,0.0,0.7341511249542236,0.0,3.141592653589793,0.0,0.0,0.0
1774558054.851438,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.2014236450195312,-0.1635284423828125,-0.019453430175786934,0.6770729422569275,-0.028163598850369453,0.0,0.7353767156600952,0.0,3.141592653589793,0.0,0.0,0.0
1774558054.8764174,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.4033184051513672,-0.4657440185546875,0.16426239013671307,0.6761623024940491,-0.030638230964541435,0.0,0.7361153960227966,0.0,3.141592653589793,0.0,0.0,0.0
1774558054.9014196,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07400131225585938,-0.7400665283203125,0.26338348388671307,0.6755658984184265,-0.0316614992916584,0.0,0.7366194128990173,0.0,3.141592653589793,0.0,0.0,0.0
1774558054.9263651,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5636558532714844,-0.8009796142578125,0.004273986816400566,0.6749696731567383,-0.03043511137366295,0.0,0.7372175455093384,0.0,3.141592653589793,0.0,0.0,0.0
1774558054.9514127,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0944976806640625,-0.6345672607421875,-0.33776702880859943,0.6753432750701904,-0.028780639171600342,0.0,0.7369417548179626,0.0,3.141592653589793,0.0,0.0,0.0
1774558054.9763985,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5901298522949219,-0.2056732177734375,0.033052062988275566,0.6770403385162354,-0.030278583988547325,0.0,0.735322892665863,0.0,3.141592653589793,0.0,0.0,0.0
1774558055.0013568,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7230281829833984,-0.4174041748046875,-0.07636871337891193,0.6761546730995178,-0.029825471341609955,0.0,0.7361556887626648,0.0,3.141592653589793,0.0,0.0,0.0
1774558055.0264628,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.3687381744384766,-0.7075653076171875,-0.7349990844726619,0.6745002269744873,-0.02785562351346016,0.0,0.737748920917511,0.0,3.141592653589793,0.0,0.0,0.0
1774558055.051414,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.1919727325439453,-0.7252349853515625,-0.6629013061523494,0.6744086146354675,-0.028564751148223877,0.0,0.7378055453300476,0.0,3.141592653589793,0.0,0.0,0.0
1774558055.0764272,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.3593597412109375,-0.7855682373046875,-0.8223403930664119,0.674133837223053,-0.027904970571398735,0.0,0.7380819320678711,0.0,3.141592653589793,0.0,0.0,0.0
1774558055.1015017,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.385305404663086,-0.7989044189453125,-0.7964309692382869,0.6741201877593994,-0.027942724525928497,0.0,0.7380928993225098,0.0,3.141592653589793,0.0,0.0,0.0
1774558055.1264954,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0286922454833984,-0.2614288330078125,-0.9707015991210994,0.6757717728614807,-0.025841694325208664,0.0,0.7366578578948975,0.0,3.141592653589793,0.0,0.0,0.0
1774558055.1523156,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.811117172241211,0.0646514892578125,-1.314405822753912,0.6759546995162964,-0.023845579475164413,0.0,0.7365573644638062,0.0,3.141592653589793,0.0,0.0,0.0
1774558055.1763575,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.972360610961914,0.0660247802734375,-1.245436096191412,0.6760234236717224,-0.02282557263970375,0.0,0.736526608467102,0.0,3.141592653589793,0.0,0.0,0.0
1774558055.2013834,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.9255943298339844,0.2444000244140625,-0.5686782836914119,0.6773465275764465,-0.025534551590681076,0.0,0.7352207899093628,0.0,3.141592653589793,0.0,0.0,0.0
1774558055.2268863,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.3665637969970703,-0.0226593017578125,-0.5321487426757869,0.6766669750213623,-0.027298063039779663,0.0,0.735783040523529,0.0,3.141592653589793,0.0,0.0,0.0
1774558055.2519193,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.3888683319091797,0.2285003662109375,-0.25797882080078693,0.678027331829071,-0.02672974392771721,0.0,0.7345505952835083,0.0,3.141592653589793,0.0,0.0,0.0
1774558055.2769194,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8053817749023438,0.5427398681640625,0.09752044677733807,0.6793609857559204,-0.028605513274669647,0.0,0.7332464456558228,0.0,3.141592653589793,0.0,0.0,0.0
1774558055.301884,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.3335494995117188,0.7703399658203125,-0.31329193115234943,0.679607093334198,-0.026941245421767235,0.0,0.7330814003944397,0.0,3.141592653589793,0.0,0.0,0.0
1774558055.3268821,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9847888946533203,0.5677337646484375,-0.17329254150391193,0.6786289811134338,-0.02784453146159649,0.0,0.7339531779289246,0.0,3.141592653589793,0.0,0.0,0.0
1774558055.3518755,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0570659637451172,0.7510833740234375,0.0007339477539005657,0.6797066926956177,-0.02811162732541561,0.0,0.7329450845718384,0.0,3.141592653589793,0.0,0.0,0.0
1774558055.376916,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3921012878417969,0.7966156005859375,0.46096954345702557,0.6803737878799438,-0.03015810064971447,0.0,0.7322445511817932,0.0,3.141592653589793,0.0,0.0,0.0
1774558055.4018807,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07651138305664062,0.4010772705078125,0.47998199462890057,0.6795569062232971,-0.031037041917443275,0.0,0.7329659461975098,0.0,3.141592653589793,0.0,0.0,0.0
1774558055.426867,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6932888031005859,0.5402679443359375,0.7368484497070256,0.6802322268486023,-0.033391617238521576,0.0,0.7322356700897217,0.0,3.141592653589793,0.0,0.0,0.0
1774558055.4518719,0,baseline,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3876991271972656,0.3691253662109375,0.33574066162108807,0.6791634559631348,-0.033428505063056946,0.0,0.7332254648208618,0.0,3.141592653589793,0.0,0.0,0.0
